,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,loan,exports,rgdp,gdpg,veloc,ffr,d_pce,d_ue,d_cars,d_house,d_cli,d_loan,d_exports,d_rgdp,d_gdpg,d_veloc,d_ffr,b0_spx,b0_usd,b1_spx,b1_usd
2016-07-27,0.0,0.0,0.0,1.0,1.67,4.8,18.109,1239.0,99.08393,3.5,6.7,2.9,1.0,5.731,0.4,-0.010000000000000009,0.0,0.4140000000000015,91.0,0.00782999999999845,0.0,3.6,1.5999999999999999,-1.7000000000000002,-0.06700000000000017,0.020000000000000018,2068.7827091624017,94.05811824162389,1.3335066314740214,0.04885473972540866
2016-09-21,0.0,0.0,0.0,0.0,1.74,5.0,17.956,1068.0,99.20682,3.5,6.7,2.9,1.0,5.731,0.4,0.07000000000000006,0.20000000000000018,-0.15300000000000225,-171.0,0.12288999999999817,0.0,0.0,0.0,0.0,0.0,0.0,2184.6950269704744,96.2414711625844,-0.5061698386266147,-0.019213714142371975
2016-11-02,0.0,0.0,0.0,0.0,1.82,4.9,17.954,1313.0,99.33022,3.5,-3.0,2.2,1.9,5.708,0.4,0.08000000000000007,-0.09999999999999964,-0.0019999999999988916,245.0,0.12340000000000373,0.0,-9.7,-0.6999999999999997,0.8999999999999999,-0.022999999999999687,0.0,2165.5160099836403,94.64195537897064,-0.5302211090146566,0.06638565697709448
2016-12-14,0.0,0.0,0.0,0.0,1.91,4.7,18.277,1252.0,99.63734,3.5,-3.0,2.2,1.9,5.708,0.4,0.08999999999999986,-0.20000000000000018,0.3230000000000004,-61.0,0.3071199999999976,0.0,0.0,0.0,0.0,0.0,0.0,2104.039820428262,97.42846891862968,2.1865759512047607,0.07204058076351331
2017-02-01,0.0,1.0,0.0,1.0,1.95,4.7,17.652,1190.0,99.76431,3.75,10.1,2.0,2.1,5.647,0.65,0.040000000000000036,0.0,-0.625,-62.0,0.12697000000000003,0.25,13.1,-0.20000000000000018,0.20000000000000018,-0.06099999999999994,0.25,2231.7407031732073,102.26558354695639,0.9852978750607814,-0.019471779516187858
2017-03-15,0.0,1.0,0.0,0.0,1.84,4.4,17.061,1190.0,99.88908,3.75,10.1,2.0,2.1,5.647,0.65,-0.10999999999999988,-0.2999999999999998,-0.5910000000000011,0.0,0.12477000000001226,0.0,0.0,0.0,0.0,0.0,0.0,2257.0439118195104,100.26589121987652,2.288726253293449,0.020591254632639455
2017-05-03,0.0,1.0,0.0,1.0,1.68,4.4,17.081,1157.0,99.91,4.0,1.4,2.3,1.1,5.556,0.9,-0.16000000000000014,0.0,0.019999999999999574,-33.0,0.020919999999989614,0.25,-8.7,0.2999999999999998,-1.0,-0.09100000000000019,0.25,2367.2484546019464,101.34731071763402,-0.17831496200984537,-0.03340037123853249
2017-06-14,0.0,1.0,0.0,0.0,1.68,4.3,17.13,1249.0,99.92577,4.0,1.4,2.3,1.1,5.556,0.9,-0.10000000000000009,-0.10000000000000053,-0.036000000000001364,103.0,0.023030000000005657,0.0,0.0,0.0,0.0,0.0,0.0,2348.254214165719,100.23307733696342,1.5297719594600918,-0.06345459138305237
2017-07-26,0.0,1.0,0.0,1.0,1.64,4.3,17.237,1206.0,99.95693,4.25,2.4,3.2,2.1,5.52,1.15,-0.040000000000000036,-0.10000000000000053,0.1559999999999988,49.0,0.04693000000000325,0.25,1.0,0.9000000000000004,1.0,-0.036000000000000476,0.2499999999999999,2418.9365529828474,97.85549189316659,0.6119417521881078,-0.051186138107518
2017-09-20,0.0,1.0,0.0,0.0,1.63,4.3,18.313,1181.0,100.1326,4.25,2.4,3.2,2.1,5.52,1.15,-0.010000000000000009,0.0,1.0760000000000005,-25.0,0.17566999999999666,0.0,0.0,0.0,0.0,0.0,0.0,2459.952804679646,93.96108803263917,0.1898834357977048,-0.03480523680984618
2017-11-01,0.0,1.0,0.0,0.0,1.63,4.2,18.482,1257.0,100.2557,4.25,10.8,4.6,2.5,5.541,1.15,0.0,-0.09999999999999964,0.16900000000000048,76.0,0.12310000000000798,0.0,8.4,1.3999999999999995,0.3999999999999999,0.021000000000000796,0.0,2463.2520852817192,91.72507176199066,2.064443953815297,0.04328004498777046
2017-12-13,0.0,1.0,0.0,0.0,1.66,4.1,17.887,1177.0,100.5045,4.25,10.8,4.6,2.5,5.541,1.15,0.030000000000000027,-0.10000000000000053,-0.5949999999999989,-80.0,0.24879999999998859,0.0,0.0,0.0,0.0,0.0,0.0,2548.553992462739,94.18067049069434,1.5238705827161185,-0.011378645167538878
2018-01-31,0.0,1.0,0.0,1.0,1.72,4.0,17.176,1299.0,100.6268,4.5,2.6,3.3,2.6,5.579,1.42,0.06000000000000005,-0.09999999999999964,-0.7110000000000021,122.0,0.12230000000000985,0.25,-8.200000000000001,-1.2999999999999998,0.10000000000000009,0.03799999999999937,0.27,2606.7777338870737,94.48420821681098,3.9779985327916605,-0.07910309857108905
2018-03-21,1.0,1.0,0.0,0.0,1.79,4.0,17.662,1318.0,100.8117,4.5,2.6,3.3,2.6,5.579,1.42,0.07000000000000006,0.0,0.48600000000000065,19.0,0.18489999999999895,0.0,0.0,0.0,0.0,0.0,0.0,2783.9870513170854,89.55276437104114,-1.2703010148535188,0.007674654093602907
2018-05-02,1.0,1.0,0.0,1.0,1.76,4.0,17.584,1276.0,100.8373,4.75,2.2,2.1,2.9,5.629,1.7,-0.030000000000000027,0.0,-0.0779999999999994,-42.0,0.02559999999999718,0.25,-0.3999999999999999,-1.1999999999999997,0.2999999999999998,0.04999999999999982,0.28,2721.7117445765884,89.61314883320888,-1.5455168276756563,0.01685937729266379
2018-06-13,1.0,1.0,0.0,0.0,1.9,4.0,17.743,1192.0,100.7822,4.75,2.2,2.1,2.9,5.629,1.7,0.1399999999999999,0.0,0.15899999999999892,-84.0,-0.05509999999999593,0.0,0.0,0.0,0.0,0.0,0.0,2647.0814713383106,90.24708198577386,1.907238093863746,0.07874300767108795
2018-08-01,1.0,1.0,0.0,1.0,1.93,3.8,17.629,1208.0,100.7105,5.0,-4.9,2.5,1.7,5.636,1.9,0.030000000000000027,-0.20000000000000018,-0.11399999999999721,16.0,-0.07170000000000698,0.25,-7.1000000000000005,0.3999999999999999,-1.2,0.007000000000000561,0.19999999999999996,2738.703449355285,94.11173278653841,1.118262586596972,0.01191301339264443
2018-09-26,1.0,1.0,0.0,0.0,1.94,3.7,17.776,1250.0,100.4742,5.0,-4.9,2.5,1.7,5.636,1.92,0.010000000000000009,-0.09999999999999964,0.14699999999999847,42.0,-0.23629999999999995,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,2816.8729396546796,95.61007599127393,1.7999792214074226,-0.014708769276245821
2018-11-08,1.0,1.0,0.0,1.0,2.02,3.8,18.061,1181.0,100.0727,5.25,1.7,0.6,1.7,5.604,2.2,0.08000000000000007,0.09999999999999964,0.28500000000000014,-69.0,-0.40149999999999864,0.25,6.6000000000000005,-1.9,0.0,-0.03200000000000003,0.28000000000000025,2956.9559482789537,94.38695317307577,-4.494879922944742,0.036391455103716885
2018-12-19,1.0,1.0,0.0,0.0,2.02,3.9,18.077,1095.0,99.84918,5.25,1.7,0.6,1.7,5.604,2.2,0.06000000000000005,0.10000000000000009,0.08600000000000207,-126.0,-0.4395200000000017,0.0,0.0,0.0,0.0,0.0,0.0,2749.768823014028,96.21632279354188,-1.6956775982421333,0.017740481643012312
2019-01-30,1.0,1.0,0.0,1.0,1.92,4.0,16.91,1232.0,99.64113,5.5,4.4,2.2,1.4,5.636,2.4,-0.10000000000000009,0.20000000000000018,-1.1509999999999998,51.0,-0.43156999999999357,0.25,2.7,1.6,-0.30000000000000004,0.03200000000000003,0.19999999999999973,2599.5722360254103,97.22837729466926,-0.42830730899164676,-0.02525008089864643
2019-03-20,1.0,1.0,0.0,0.0,2.0,3.8,17.732,1195.0,99.32806,5.5,4.4,2.2,1.4,5.636,2.4,0.08000000000000007,-0.20000000000000018,0.8219999999999992,-37.0,-0.3130700000000104,0.0,0.0,0.0,0.0,0.0,0.0,2657.466052672874,95.98057839643464,2.90010536535279,0.01690694389333689
2019-05-01,1.0,1.0,0.0,0.0,2.12,3.6,16.868,1267.0,99.20252,5.5,-2.8,3.4,2.0,5.627,2.4,0.1200000000000001,-0.19999999999999973,-0.8640000000000008,72.0,-0.12553999999998666,0.0,-7.2,1.1999999999999997,0.6000000000000001,-0.009000000000000341,0.0,2762.037751276391,96.56921295367408,3.050403070786155,0.01772160151477732
2019-06-19,1.0,1.0,0.0,-1.0,2.0,3.6,17.815,1228.0,98.97952,5.5,-2.8,3.4,2.0,5.627,2.35,-0.1200000000000001,0.0,0.9470000000000027,-39.0,-0.2230000000000132,0.0,0.0,0.0,0.0,0.0,-0.04999999999999982,2920.735910196047,97.83047549086574,-1.7144661299419115,-0.009253403892650263
2019-07-31,1.0,1.0,0.0,0.0,2.04,3.7,17.731,1245.0,98.89021,5.5,0.6,4.6,1.2,5.603,2.35,0.020000000000000018,0.0,-0.2959999999999994,-62.0,-0.195990000000009,0.0,3.4,1.1999999999999997,-0.8,-0.02400000000000002,0.0,2824.3610035488305,96.81195080006479,3.860440774289299,0.008120318421731778
2019-09-18,1.0,1.0,0.0,-1.0,2.01,3.5,17.746,1300.0,98.82976,5.25,0.6,4.6,1.2,5.603,2.1,-0.03000000000000025,-0.20000000000000018,0.014999999999997016,55.0,-0.060450000000003,-0.25,0.0,0.0,0.0,0.0,-0.25,2948.6218101891736,97.55812041891976,-0.2490051018134377,0.017346197559857186
2019-10-30,1.0,1.0,0.0,-1.0,2.02,3.6,17.087,1332.0,98.8852,5.0,1.4,2.6,1.3,5.52,1.8,-0.020000000000000018,-0.10000000000000009,-0.772000000000002,-35.0,0.054710000000000036,-0.25,0.7999999999999999,-1.9999999999999996,0.10000000000000009,-0.08300000000000018,-0.30000000000000004,2957.3264632655223,98.902573073969,0.5743851511687272,-0.015934682199414858
2019-12-11,1.0,1.0,0.0,-1.0,1.93,3.6,17.551,1551.0,99.05483,4.75,1.4,2.6,1.3,5.52,1.55,-0.09000000000000008,0.0,0.46399999999999864,219.0,0.16962999999999795,-0.25,0.0,0.0,0.0,0.0,-0.25,2980.733470063132,97.78684787403512,3.1337801524768163,0.004044697755585355
2020-01-29,1.0,1.0,0.0,0.0,1.98,3.5,16.841,1572.0,99.09734,4.75,-15.4,-5.3,1.9,5.328,1.55,0.050000000000000044,-0.10000000000000009,-0.7530000000000001,226.0,0.1261300000000034,0.0,-16.8,-7.9,0.5999999999999999,-0.19199999999999928,0.0,3120.4939922602625,97.523272326302,3.5450513211916492,-0.0038510555178294
2020-03-15,1.0,1.0,1.0,1.0,1.88,4.4,11.736,1267.0,97.66722,4.25,-15.4,-5.3,1.9,5.328,1.6,-0.10000000000000009,0.9000000000000004,-5.105,-305.0,-1.4301200000000023,-0.5,0.0,0.0,0.0,0.0,0.050000000000000044,3444.4525018342983,98.16065610358434,-8.178548295654176,-0.0050222321840805535
2020-04-29,1.0,1.0,1.0,-1.0,1.74,14.7,8.834,925.0,92.62319,3.25,-61.5,-28.0,-1.6,1.589,0.1,-0.24,11.2,-8.192,-640.0,-6.4449400000000026,-1.5,-46.1,-22.7,-3.5,-3.7390000000000003,-1.5,2723.3812722094012,97.81515835700257,-0.6059245422943023,0.05162739222317561
2020-06-10,1.0,1.0,0.0,0.0,1.8,11.0,13.545,1266.0,96.17052,3.25,-61.5,-28.0,-1.6,1.589,0.1,0.06000000000000005,-3.6999999999999993,4.711,341.0,3.5473300000000023,0.0,0.0,0.0,0.0,0.0,0.0,2746.476587931659,100.40576945569751,5.896900897814498,-0.037263371729714986
2020-07-29,1.0,1.0,0.0,0.0,1.85,10.2,15.279,1529.0,97.72092,3.25,62.0,34.8,3.6,1.278,0.1,0.030000000000000027,-3.0,2.7300000000000004,475.0,3.3989600000000024,0.0,123.5,62.8,5.2,-0.31099999999999994,0.0,3061.573497506104,97.96381390287175,2.6211021999696107,-0.04198802344607399
2020-09-16,1.0,1.0,0.0,0.0,1.86,7.9,16.77,1463.0,98.72652,3.25,62.0,34.8,3.6,1.278,0.1,0.010000000000000009,-2.299999999999999,1.4909999999999997,-66.0,1.005599999999987,0.0,0.0,0.0,0.0,0.0,0.0,3237.741898609811,94.51834508713083,4.0025967178083315,-0.03670659744934992
2020-11-05,1.0,1.0,0.0,0.0,1.72,6.7,16.405,1545.0,99.47733,3.25,25.8,4.2,2.8,1.252,0.1,-0.14000000000000012,-1.2000000000000002,-0.36499999999999844,82.0,0.7508100000000013,0.0,-36.2,-30.599999999999998,-0.8000000000000003,-0.026000000000000023,0.0,3355.871968138081,93.38696214875092,0.8547688970760104,0.003091679943968321
2020-12-16,1.0,1.0,0.0,0.0,1.71,6.7,17.052,1663.0,99.89468,3.25,25.8,4.2,2.8,1.252,0.1,-0.08000000000000007,-0.20000000000000018,0.38899999999999935,126.0,0.811489999999992,0.0,0.0,0.0,0.0,0.0,0.0,3368.9152199884898,93.86421367814967,5.826805886468898,-0.05068519252240801
2021-01-27,1.0,0.0,0.0,0.0,1.7,6.3,16.629,1602.0,100.2705,3.25,0.9,5.2,5.3,1.231,0.1,-0.020000000000000018,-0.40000000000000036,0.2240000000000002,57.0,0.7931700000000035,0.0,-24.900000000000002,1.0,2.5,-0.020999999999999908,0.0,3633.7944270064722,91.0038583646899,3.3578899665532087,-0.01810254636756698
2021-03-17,1.0,0.0,0.0,0.0,1.81,6.1,18.287,1700.0,100.9771,3.25,0.9,5.2,5.3,1.231,0.1,0.1100000000000001,-0.20000000000000018,1.6579999999999977,98.0,0.7065999999999946,0.0,0.0,0.0,0.0,0.0,0.0,3803.5439958097677,90.27748037471113,1.8607632333994693,0.019706883589726606
2021-04-28,1.0,0.0,0.0,0.0,1.94,6.1,18.502,1484.0,101.2526,3.25,2.0,6.2,6.2,1.214,0.1,0.22999999999999998,-0.10000000000000053,2.4259999999999984,62.0,0.605400000000003,0.0,1.1,1.0,0.9000000000000004,-0.017000000000000126,0.0,3797.6746284887126,91.86026237821743,6.842459130537999,0.0011097466111192151
2021-06-16,1.0,0.0,0.0,0.0,2.08,5.9,15.996,1661.0,101.3408,3.25,2.0,6.2,6.2,1.214,0.1,0.14000000000000012,-0.1999999999999993,-2.5059999999999985,177.0,0.0882000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4158.259456484153,91.14997260126552,1.0265840152264474,-0.022309817414302373
2021-07-28,1.0,0.0,0.0,1.0,2.13,5.4,15.306,1593.0,101.2905,3.25,1.5,3.3,6.0,1.209,0.15,0.1200000000000001,-0.39999999999999947,-2.261000000000001,-7.0,-0.043100000000009686,0.0,-0.5,-2.9000000000000004,-0.20000000000000018,-0.004999999999999893,0.04999999999999999,4181.182024512569,89.98384081340669,3.580072006918588,0.05637264797996829
2021-09-22,1.0,0.0,0.0,0.0,2.46,4.8,12.747,1560.0,101.1544,3.25,1.5,3.3,6.0,1.209,0.15,0.33000000000000007,-0.6000000000000005,-2.5589999999999993,-33.0,-0.136099999999999,0.0,0.0,0.0,0.0,0.0,0.0,4415.818652513115,92.56902786769842,1.3800913605723786,0.003767419850354346
2021-11-03,1.0,0.0,0.0,0.0,3.06,4.2,13.553,1712.0,101.072,3.25,24.2,7.0,7.1,1.217,0.15,0.6000000000000001,-0.5999999999999996,0.8060000000000009,152.0,-0.0823999999999927,0.0,22.7,3.7,1.0999999999999996,0.008000000000000007,0.0,4418.799117497812,92.58129513074192,1.4103908548763553,0.030532363105301722
2021-12-15,1.0,0.0,0.0,0.0,3.33,3.9,13.244,1787.0,101.0232,3.25,24.2,7.0,7.1,1.217,0.15,0.5800000000000001,-0.6000000000000001,-0.006000000000000227,215.0,-0.08579999999999188,0.0,0.0,0.0,0.0,0.0,0.0,4563.404881867213,93.41216893829181,2.068998311280912,0.05700556252731666
2022-01-26,1.0,0.0,0.0,0.0,3.71,4.0,14.798,1669.0,100.9425,3.25,-4.6,-2.0,8.4,1.217,0.15,0.6499999999999999,-0.20000000000000018,1.2449999999999992,-43.0,-0.12950000000000728,0.0,-28.799999999999997,-9.0,1.3000000000000007,0.0,0.0,4663.352526162296,96.38954070385073,-0.4879097716032286,-0.01447597331520798
2022-03-16,1.0,0.0,0.0,0.0,3.99,3.6,14.049,1713.0,100.6459,3.25,-4.6,-2.0,8.4,1.217,0.15,0.28000000000000025,-0.3999999999999999,-0.7490000000000006,44.0,-0.296599999999998,0.0,0.0,0.0,0.0,0.0,0.0,4570.072702725137,95.01510838995172,-5.557295172603494,0.054154532003876446
2022-05-04,1.0,0.0,0.0,1.0,4.24,3.6,13.4,1543.0,100.1296,3.5,10.6,-0.6,9.1,1.238,0.4,0.25,0.0,-0.6489999999999991,-170.0,-0.5163000000000011,0.25,15.2,1.4,0.6999999999999993,0.020999999999999908,0.25,4412.675207587432,97.58423569176914,-0.9628317306474086,0.07390161963270439
2022-06-15,1.0,0.0,0.0,1.0,4.63,3.6,13.748,1561.0,99.8346,4.0,10.6,-0.6,9.1,1.238,0.9,0.5999999999999996,0.0,-0.7380000000000013,-242.0,-0.5794000000000068,0.5,0.0,0.0,0.0,0.0,0.5,4300.916782586313,101.9043004520604,-6.285466666979538,0.025780779601932056
2022-07-27,1.0,0.0,0.0,1.0,4.72,3.5,13.965,1371.0,99.57693,4.75,16.2,2.7,4.5,1.271,1.65,0.47999999999999954,-0.10000000000000009,0.5649999999999995,-172.0,-0.552669999999992,0.75,5.6,3.3000000000000003,-4.6,0.03299999999999992,0.7499999999999999,4010.087848594825,101.80316313446545,-3.437254159888163,0.107248714030468
2022-09-21,1.0,0.0,0.0,1.0,4.98,3.5,14.191,1463.0,99.20307,5.5,16.2,2.7,4.5,1.271,2.4,0.2600000000000007,0.0,0.22600000000000087,92.0,-0.37386000000000763,0.75,0.0,0.0,0.0,0.0,0.75,4164.481706056925,105.50908850581268,-3.033192794046524,0.0778727173970851
2022-11-02,1.0,0.0,0.0,1.0,4.98,3.7,15.157,1432.0,99.06164,6.25,-3.5,2.6,3.9,1.323,3.15,0.0,0.20000000000000018,0.9659999999999993,-31.0,-0.14142999999999972,0.75,-19.7,-0.10000000000000009,-0.6000000000000001,0.052000000000000046,0.75,3905.048184281396,109.99719718557888,-4.065988697612618,0.04585772252274951
2022-12-14,1.0,0.0,0.0,1.0,4.86,3.5,14.048,1357.0,98.87978,7.0,-3.5,2.6,3.9,1.323,3.9,-0.1200000000000001,-0.20000000000000018,-1.109,-75.0,-0.18186000000000035,0.75,0.0,0.0,0.0,0.0,0.75,3704.9932191443386,113.19684087200895,6.250592070424945,-0.16001721228715887
2023-02-01,1.0,0.0,0.0,1.0,4.78,3.4,15.605,1340.0,98.84712,7.5,6.8,2.2,3.9,1.392,4.4,-0.08000000000000007,-0.10000000000000009,1.5570000000000004,-17.0,-0.032659999999992806,0.5,10.3,-0.3999999999999999,0.0,0.06899999999999995,0.5000000000000004,3895.3844057755045,105.36840904110767,1.2093259577512843,-0.06004779876089975
2023-03-22,1.0,0.0,0.0,1.0,4.82,3.5,15.441,1380.0,98.84515,7.75,6.8,2.2,3.9,1.392,4.65,0.040000000000000036,0.10000000000000009,-0.1639999999999997,40.0,-0.0019700000000000273,0.25,0.0,0.0,0.0,0.0,0.25,4111.698124343733,102.10232779497657,-2.9892978174870612,0.05122616644136164
2023-05-03,1.0,0.0,0.0,1.0,4.7,3.7,16.079,1583.0,98.99199,8.0,-9.3,2.1,1.7,1.459,4.9,-0.1200000000000001,0.20000000000000018,0.6379999999999999,203.0,0.14683999999999742,0.25,-16.1,-0.10000000000000009,-2.2,0.06700000000000017,0.25,3917.366698872584,104.58525115883415,4.396920118522942,-0.06208196260028826
2023-06-14,1.0,0.0,0.0,1.0,4.33,3.6,16.607,1418.0,99.11828,8.25,-9.3,2.1,1.7,1.459,5.15,-0.5499999999999998,0.20000000000000018,0.39699999999999847,70.0,0.22029000000000565,0.25,0.0,0.0,0.0,0.0,0.25,4088.3844713901294,101.1101701204894,2.920267576005484,0.05314109465187549
2023-07-26,1.0,0.0,0.0,0.0,4.17,3.5,16.446,1451.0,99.24326,8.25,6.0,5.2,3.5,1.511,5.15,-0.5300000000000002,-0.20000000000000018,0.3670000000000009,-132.0,0.2512700000000052,0.0,15.3,3.1,1.8,0.051999999999999824,0.0,4219.825657691803,104.4683431281837,5.601581861294804,-0.06507943893794509
2023-09-20,1.0,0.0,0.0,1.0,3.84,3.8,16.184,1346.0,99.42249,8.5,6.0,5.2,3.5,1.511,5.4,-0.33000000000000007,0.2999999999999998,-0.26200000000000045,-105.0,0.1792299999999898,0.25,0.0,0.0,0.0,0.0,0.25,4524.487819957378,101.1392727919615,-1.5642377612670184,0.07365739551574925
2023-11-01,1.0,0.0,0.0,0.0,3.64,3.9,15.972,1372.0,99.47179,8.5,6.0,5.2,3.5,1.511,5.4,-0.19999999999999973,0.10000000000000009,-0.21200000000000152,26.0,0.04930000000000234,0.0,0.0,0.0,0.0,0.0,0.0,4505.226084396176,104.7549550499421,-5.5728102535426505,0.03519925867129984
