,fed_party,potus_party,recess,mom,change,pce,ue,cars,house,cli,prime,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_prime,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b1_spx,b1_usd
2020-04-29,1.0,1.0,1.0,-1.0,0.0,1.74,14.7,8.834,925.0,92.62319,3.25,-61.5,-28.0,-1.6,1.589,0.1,2.1,-0.24,11.2,-8.192,-640.0,-6.4449400000000026,-1.5,-46.1,-22.7,-3.5,-3.7390000000000003,-1.5,-0.2999999999999998,2759.7341295441393,97.71071345782039,-2.5723711819700528,0.05724071737514445
2020-06-10,1.0,1.0,0.0,0.0,0.0,1.8,11.0,13.545,1266.0,96.17052,3.25,-61.5,-28.0,-1.6,1.589,0.1,3.0,0.06000000000000005,-3.6999999999999993,4.711,341.0,3.5473300000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,2771.1211036142677,100.05090823189578,4.567554413533923,-0.018000736749124426
2020-07-29,1.0,1.0,0.0,0.0,0.0,1.85,10.2,15.279,1529.0,97.72092,3.25,62.0,34.8,3.6,1.278,0.1,3.0,0.030000000000000027,-3.0,2.7300000000000004,475.0,3.3989600000000024,0.0,123.5,62.8,5.2,-0.31099999999999994,0.0,-0.20000000000000018,3067.126854317919,97.66761589178734,2.3137184603999903,-0.02598968180152427
2020-09-16,1.0,1.0,0.0,0.0,0.0,1.86,7.9,16.77,1463.0,98.72652,3.25,62.0,34.8,3.6,1.278,0.1,2.6,0.010000000000000009,-2.299999999999999,1.4909999999999997,-66.0,1.005599999999987,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,3210.645255780461,94.72881576589462,5.47146501870116,-0.04813838382209825
2020-11-05,1.0,1.0,0.0,0.0,0.0,1.79,6.9,16.663,1537.0,99.08319,3.25,25.8,4.2,2.8,1.252,0.1,2.6,-0.07000000000000006,-1.0,-0.10699999999999932,74.0,0.35667000000000826,0.0,-36.2,-30.599999999999998,-0.8000000000000003,-0.026000000000000023,0.0,0.0,3329.9317139493896,93.48204123757102,2.270829201508004,-0.0021105746484969996
2020-12-16,1.0,1.0,0.0,0.0,0.0,1.71,6.7,17.052,1663.0,99.89468,3.25,25.8,4.2,2.8,1.252,0.1,2.5,-0.08000000000000007,-0.20000000000000018,0.38899999999999935,126.0,0.811489999999992,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,3359.7293322219593,93.8447549530954,6.320185632489398,-0.04962036615556714
2021-01-27,1.0,0.0,0.0,0.0,0.0,1.7,6.3,16.629,1602.0,100.2705,3.25,0.9,5.2,5.3,1.231,0.1,3.0,-0.020000000000000018,-0.40000000000000036,0.2240000000000002,57.0,0.7931700000000035,0.0,-24.900000000000002,1.0,2.5,-0.020999999999999908,0.0,0.20000000000000018,3639.7020149410773,91.08117866901438,3.034613464018129,-0.022294650433153197
2021-03-17,1.0,0.0,0.0,0.0,0.0,1.81,6.1,18.287,1700.0,100.9771,3.25,0.9,5.2,5.3,1.231,0.1,3.1,0.1100000000000001,-0.20000000000000018,1.6579999999999977,98.0,0.7065999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,3811.6327240503997,90.35077383124867,1.426214691505265,0.015729013060941942
2021-04-28,1.0,0.0,0.0,0.0,0.0,1.94,6.1,18.502,1484.0,101.2526,3.25,2.0,6.2,6.2,1.214,0.1,3.4,0.22999999999999998,-0.10000000000000053,2.4259999999999984,62.0,0.605400000000003,0.0,1.1,1.0,0.9000000000000004,-0.017000000000000126,0.0,0.10000000000000009,3794.732642176978,91.61890941067577,7.001773520880979,0.014171125885643739
2021-06-16,1.0,0.0,0.0,0.0,5.0,2.08,5.9,15.996,1661.0,101.3408,3.25,2.0,6.2,6.2,1.214,0.1,4.2,0.14000000000000012,-0.1999999999999993,-2.5059999999999985,177.0,0.0882000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000003,4165.104379406039,91.28315802166358,0.6574317951031542,-0.029476273807317092
2021-07-28,1.0,0.0,0.0,1.0,0.0,2.13,5.4,15.306,1593.0,101.2905,3.25,1.5,3.3,6.0,1.209,0.15,4.7,0.1200000000000001,-0.39999999999999947,-2.261000000000001,-7.0,-0.043100000000009686,0.0,-0.5,-2.9000000000000004,-0.20000000000000018,-0.004999999999999893,0.04999999999999999,0.10000000000000053,4185.008604271885,89.89477377226859,3.3775991973091757,0.06117556938926023
2021-09-22,1.0,0.0,0.0,0.0,0.0,2.46,4.8,12.747,1560.0,101.1544,3.25,1.5,3.3,6.0,1.209,0.15,4.6,0.33000000000000007,-0.6000000000000005,-2.5589999999999993,-33.0,-0.136099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000053,4400.226799900041,92.63678795914056,2.214173854553792,0.00016315039257917558
2021-11-03,1.0,0.0,0.0,0.0,0.0,2.75,4.5,13.25,1572.0,101.109,3.25,24.2,7.0,7.1,1.217,0.15,4.8,0.29000000000000004,-0.2999999999999998,0.5030000000000001,12.0,-0.04540000000000077,0.0,22.7,3.7,1.0999999999999996,0.008000000000000007,0.0,0.20000000000000018,4443.794556239479,92.48213500462798,0.056969365679197324,0.03594318358630534
2021-12-15,1.0,0.0,0.0,0.0,0.0,3.33,3.9,13.244,1787.0,101.0232,3.25,24.2,7.0,7.1,1.217,0.15,4.8,0.5800000000000001,-0.6000000000000001,-0.006000000000000227,215.0,-0.08579999999999188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4567.17058113689,93.27832977089416,1.862696094196683,0.06426985987668175
2022-01-26,1.0,0.0,0.0,0.0,0.0,3.71,4.0,14.798,1669.0,100.9425,3.25,-4.6,-2.0,8.4,1.217,0.15,4.9,0.6499999999999999,-0.20000000000000018,1.2449999999999992,-43.0,-0.12950000000000728,0.0,-28.799999999999997,-9.0,1.3000000000000007,0.0,0.0,0.0,4612.187335924347,96.41960242685644,2.278124162467838,-0.016071668697216775
2022-03-16,1.0,0.0,0.0,0.0,25.0,3.99,3.6,14.049,1713.0,100.6459,3.25,-4.6,-2.0,8.4,1.217,0.15,5.4,0.28000000000000025,-0.3999999999999999,-0.7490000000000006,44.0,-0.296599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4560.605000526095,95.20787784563572,-5.051125270988182,0.04376981984962382
2022-05-04,1.0,0.0,0.0,1.0,50.0,4.03,3.6,14.486,1803.0,100.414,3.5,10.6,-0.6,9.1,1.238,0.4,5.4,0.040000000000000036,0.0,0.43700000000000117,90.0,-0.231899999999996,0.25,15.2,1.4,0.6999999999999993,0.020999999999999908,0.25,0.0,4364.659939236111,97.9469096842037,1.6366409525681331,0.0541837110277671
2022-06-15,1.0,0.0,0.0,1.0,75.0,4.63,3.6,13.748,1561.0,99.8346,4.0,10.6,-0.6,9.1,1.238,0.9,5.3,0.5999999999999996,0.0,-0.7380000000000013,-242.0,-0.5794000000000068,0.5,0.0,0.0,0.0,0.0,0.5,-0.10000000000000053,4295.192651942603,102.05053891268643,-6.007318337413045,0.018078893912686002
2022-07-27,1.0,0.0,0.0,1.0,75.0,4.72,3.5,13.965,1371.0,99.57693,4.75,16.2,2.7,4.5,1.271,1.65,5.2,0.47999999999999954,-0.10000000000000009,0.5649999999999995,-172.0,-0.552669999999992,0.75,5.6,3.3000000000000003,-4.6,0.03299999999999992,0.7499999999999999,-0.09999999999999964,4048.6532834859004,101.52154180867102,-5.5321634125750405,0.12242958442538227
2022-09-21,1.0,0.0,0.0,1.0,75.0,4.98,3.5,14.191,1463.0,99.20307,5.5,16.2,2.7,4.5,1.271,2.4,4.7,0.2600000000000007,0.0,0.22600000000000087,92.0,-0.37386000000000763,0.75,0.0,0.0,0.0,0.0,0.75,-0.5,4139.380627893519,105.46330778590757,-1.6727065112355868,0.08032242760604638
2022-11-02,1.0,0.0,0.0,1.0,75.0,4.98,3.7,15.157,1432.0,99.06164,6.25,-3.5,2.6,3.9,1.323,3.15,5.0,0.0,0.20000000000000018,0.9659999999999993,-31.0,-0.14142999999999972,0.75,-19.7,-0.10000000000000009,-0.6000000000000001,0.052000000000000046,0.75,0.2999999999999998,3954.5546281499896,109.51268015646372,-6.745575931782448,0.07231676099139991
2022-12-14,1.0,0.0,0.0,1.0,50.0,4.86,3.5,14.048,1357.0,98.87978,7.0,-3.5,2.6,3.9,1.323,3.9,4.3,-0.1200000000000001,-0.20000000000000018,-1.109,-75.0,-0.18186000000000035,0.75,0.0,0.0,0.0,0.0,0.75,-0.7000000000000002,3677.2856670546616,113.3919447927764,7.755824915204521,-0.17052062703287693
2023-02-01,1.0,0.0,0.0,1.0,25.0,4.78,3.4,15.605,1340.0,98.84712,7.5,6.8,2.2,3.9,1.392,4.4,3.9,-0.08000000000000007,-0.10000000000000009,1.5570000000000004,-17.0,-0.032659999999992806,0.5,10.3,-0.3999999999999999,0.0,0.06899999999999995,0.5000000000000004,-0.3999999999999999,3917.426986005892,105.36123165554471,0.011470263513674396,-0.05956433694067728
2023-03-22,1.0,0.0,0.0,1.0,25.0,4.82,3.5,15.441,1380.0,98.84515,7.75,6.8,2.2,3.9,1.392,4.65,3.6,0.040000000000000036,0.10000000000000009,-0.1639999999999997,40.0,-0.0019700000000000273,0.25,0.0,0.0,0.0,0.0,0.25,-0.2999999999999998,4107.6328320641305,101.81789211697048,-2.763831108475676,0.0665016158321867
2023-05-03,1.0,0.0,0.0,1.0,25.0,4.88,3.4,16.21,1348.0,98.89799,8.0,-9.3,2.1,1.7,1.459,4.9,4.7,0.05999999999999961,-0.10000000000000009,0.7690000000000001,-32.0,0.05283999999998912,0.25,-16.1,-0.10000000000000009,-2.2,0.06700000000000017,0.25,1.1,3912.5301494765363,104.74561582109342,4.668254590420717,-0.07069409913691385
2023-06-14,1.0,0.0,0.0,1.0,0.0,4.33,3.6,16.607,1418.0,99.11828,8.25,-9.3,2.1,1.7,1.459,5.15,3.3,-0.5499999999999998,0.20000000000000018,0.39699999999999847,70.0,0.22029000000000565,0.25,0.0,0.0,0.0,0.0,0.25,-1.4000000000000004,4100.301708491162,100.98344176835083,2.2772115129776536,0.05996792769463883
2023-07-26,1.0,0.0,0.0,0.0,25.0,4.17,3.5,16.446,1451.0,99.24326,8.25,6.0,5.2,3.5,1.511,5.15,3.4,-0.5300000000000002,-0.20000000000000018,0.3670000000000009,-132.0,0.2512700000000052,0.0,15.3,3.1,1.8,0.051999999999999824,0.0,-0.8000000000000003,4221.52728587963,104.51752711337825,5.504972689006813,-0.06761458905646986
2023-09-20,1.0,0.0,0.0,1.0,0.0,3.84,3.8,16.183,1346.0,99.42249,8.5,6.0,5.2,3.5,1.511,5.4,3.2,-0.33000000000000007,0.2999999999999998,-0.2630000000000017,-105.0,0.1792299999999898,0.25,0.0,0.0,0.0,0.0,0.25,-0.19999999999999973,4531.056824100378,101.11897607668483,-1.9241994681484653,0.07474860454346298
2023-11-01,1.0,0.0,0.0,0.0,0.0,3.64,3.9,15.91,1372.0,99.47179,8.5,6.0,5.2,3.5,1.511,5.4,4.2,-0.19999999999999973,0.10000000000000009,-0.2729999999999997,26.0,0.04930000000000234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4492.667732994003,104.68702856506965,-4.889795135910996,0.038833302344643356
