,ffr,change,decision,loan,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
10/5/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,1951.3599853515625,95.83000183105467,0,0
10/6/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,1987.050048828125,96.11000061035156,0,0
10/7/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,1979.9200439453125,95.45999908447266,0,0
10/8/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,1995.8299560546875,95.5,0,0
10/9/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2013.4300537109373,95.31999969482422,0,0
10/10/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2014.8900146484373,94.80999755859376,0,0
10/11/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2014.8900146484373,94.80999755859376,0,0
10/12/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2014.8900146484373,94.80999755859376,0,0
10/13/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2017.459961,94.83999633789062,0,0
10/14/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2003.689941,94.76000213623048,0,0
10/15/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,1994.239990234375,93.93000030517578,0,0
10/16/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2023.8599853515625,94.37000274658205,0,0
10/17/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2033.1099853515625,94.54000091552734,0,0
10/18/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2033.1099853515625,94.54000091552734,0,0
10/19/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2033.1099853515625,94.54000091552734,0,0
10/20/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2033.6600341796875,94.95999908447266,0,0
10/21/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2030.77002,94.84999847,0,0
10/22/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2018.939941,95.05000305,0,0
10/23/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2052.510009765625,96.33999633789062,0,0
10/24/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2075.149902,97.06999969482422,0,0
10/25/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2075.149902,97.06999969482422,0,0
10/26/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2075.149902,97.06999969482422,0,0
10/27/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2071.179931640625,96.86000061035156,0,0
10/28/2015,0.12,0,0,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2065.889892578125,96.91000366210938,0,0
10/29/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2090.350098,97.77999877929688,0,0
10/30/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2089.409912109375,97.27999877929688,0,0
10/31/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2079.360107421875,96.94999695,0,0
11/1/2015,,,,3.25,-0.5,1.52,5,0.7,18.27,0,0,6.007,1058,99.46815,2079.360107421875,96.94999695,0,0
11/2/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2079.360107421875,96.94999695,0,0
11/3/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2104.050048828125,96.93000030517578,0,0
11/4/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2109.790039,97.16000366210938,0,0
11/5/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2102.310059,97.94999695,0,0
11/6/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2099.929931640625,97.94000244140624,0,0
11/7/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2099.199951171875,99.16000366210938,0,0
11/8/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2099.199951171875,99.16000366210938,0,0
11/9/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2099.199951171875,99.16000366210938,0,0
11/10/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2078.580078,98.98000336,0,0
11/11/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2081.719970703125,99.29000091552734,0,0
11/12/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2075,99.01000213623048,0,0
11/13/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2045.969970703125,98.65000153,0,0
11/14/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2023.040039,98.98999786376952,0,0
11/15/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2023.040039,98.98999786376952,0,0
11/16/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2023.040039,98.98999786376952,0,0
11/17/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2053.189941,99.44000244140624,0,0
11/18/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2050.439941,99.62999725341795,0,0
11/19/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2083.580078,99.65000153,0,0
11/20/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2081.239990234375,98.98999786376952,0,0
11/21/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2089.169922,99.56999969482422,0,0
11/22/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2089.169922,99.56999969482422,0,0
11/23/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2089.169922,99.56999969482422,0,0
11/24/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2086.590087890625,99.80000305,0,0
11/25/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2089.139892578125,99.52999877929688,0,0
11/26/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2088.870117,99.80000305,0,0
11/27/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2088.870117,99.80000305,0,0
11/28/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2090.110107421875,100.0199966430664,0,0
11/29/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2090.110107421875,100.0199966430664,0,0
11/30/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2090.110107421875,100.0199966430664,0,0
12/1/2015,,,,3.25,-0.5,1.49,5.1,0.7,18.314,0,0,6.007,1172,99.34845,2080.409912109375,100.16999816894533,0,0
12/2/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2102.629883,99.80000305,0,0
12/3/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2079.510009765625,99.98999786376952,0,0
12/4/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2049.620117,97.62000274658205,0,0
12/5/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2091.689941,98.34999847,0,0
12/6/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2091.689941,98.34999847,0,0
12/7/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2091.689941,98.34999847,0,0
12/8/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2077.070068359375,98.66000366210938,0,0
12/9/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2063.590087890625,98.47000122070312,0,0
12/10/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2047.6199951171875,97.34999847,0,0
12/11/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2052.22998,97.94000244140624,0,0
12/12/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2012.3699951171875,97.56999969482422,0,0
12/13/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2012.3699951171875,97.56999969482422,0,0
12/14/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2012.3699951171875,97.56999969482422,0,0
12/15/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2021.939941,97.59999847,0,0
12/16/2015,0.38,25,1,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2043.4100341796875,98.22000122070312,0,0
12/17/2015,,,,3.25,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2073.070068359375,97.87000274658205,0,0
12/18/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2041.8900146484373,99.26999664,0,0
12/19/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2005.550048828125,98.69999695,0,0
12/20/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2005.550048828125,98.69999695,0,0
12/21/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2005.550048828125,98.69999695,0,0
12/22/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2021.1500244140625,98.45999908447266,0,0
12/23/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2038.969970703125,98.23999786376952,0,0
12/24/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2064.290039,98.33999633789062,0,0
12/25/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2060.989990234375,97.98000336,0,0
12/26/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2060.989990234375,97.98000336,0,0
12/27/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2060.989990234375,97.98000336,0,0
12/28/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2060.989990234375,97.98000336,0,0
12/29/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2056.5,97.91999816894533,0,0
12/30/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2078.360107421875,98.09999847,0,0
12/31/2015,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2063.360107421875,98.26999664,0,0
1/1/2016,,,,3.5,-0.5,1.48,5,0.7,17.503,0,0,6.007,1146,99.2442,2043.939941,98.62999725341795,0,0
1/2/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,2043.939941,98.62999725341795,0,0
1/3/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,2043.939941,98.62999725341795,0,0
1/4/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,2043.939941,98.62999725341795,0,0
1/5/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,2012.6600341796875,98.87000274658205,0,0
1/6/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,2016.709961,99.40000153,0,0
1/7/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1990.260009765625,99.18000030517578,0,0
1/8/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1943.0899658203125,98.22000122070312,0,0
1/9/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1922.030029296875,98.54000091552734,0,0
1/10/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1922.030029296875,98.54000091552734,0,0
1/11/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1922.030029296875,98.54000091552734,0,0
1/12/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1923.6700439453125,98.73000336,0,0
1/13/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1938.6800537109373,98.97000122070312,0,0
1/14/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1890.280029296875,98.93000030517578,0,0
1/15/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1921.8399658203125,99.08999633789062,0,0
1/16/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1880.3299560546875,98.95999908447266,0,0
1/17/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1880.3299560546875,98.95999908447266,0,0
1/18/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1880.3299560546875,98.95999908447266,0,0
1/19/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1880.3299560546875,99.12000274658205,0,0
1/20/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1881.3299560546875,98.98999786376952,0,0
1/21/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1859.3299560546875,99.08999633789062,0,0
1/22/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1868.989990234375,99.05999755859376,0,0
1/23/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1906.9000244140625,99.56999969482422,0,0
1/24/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1906.9000244140625,99.56999969482422,0,0
1/25/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1906.9000244140625,99.56999969482422,0,0
1/26/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1877.0799560546875,99.36000061035156,0,0
1/27/2016,0.38,0,0,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1903.6300048828125,99.36000061035156,0,0
1/28/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1882.949951171875,98.90000153,0,0
1/29/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1893.3599853515625,98.51000213623048,0,0
1/30/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1940.239990234375,99.61000061035156,0,0
1/31/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1940.239990234375,99.61000061035156,0,0
2/1/2016,,,,3.5,-1.1,1.6,4.8,2.3,18.054,0,-0.3,5.927,1092,99.1592,1940.239990234375,99.61000061035156,0,0
2/2/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1939.3800048828125,99,0,0
2/3/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1903.030029296875,98.87000274658205,0,0
2/4/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1912.530029296875,97.29000091552734,0,0
2/5/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1915.449951171875,96.47000122070312,0,0
2/6/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1880.050048828125,97.02999877929688,0,0
2/7/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1880.050048828125,97.02999877929688,0,0
2/8/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1880.050048828125,97.02999877929688,0,0
2/9/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1853.439941,96.56999969482422,0,0
2/10/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1852.209961,96.06999969482422,0,0
2/11/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1851.8599853515625,95.88999938964844,0,0
2/12/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1829.0799560546875,95.55999755859376,0,0
2/13/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1864.780029296875,95.98000336,0,0
2/14/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1864.780029296875,95.98000336,0,0
2/15/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1864.780029296875,95.98000336,0,0
2/16/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1864.780029296875,95.98000336,0,0
2/17/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1895.5799560546875,96.87000274658205,0,0
2/18/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1926.8199462890625,96.79000091552734,0,0
2/19/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1917.8299560546875,96.94999695,0,0
2/20/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1917.780029296875,96.59999847,0,0
2/21/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1917.780029296875,96.59999847,0,0
2/22/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1917.780029296875,96.59999847,0,0
2/23/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1945.5,97.37999725341795,0,0
2/24/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1921.27002,97.48000336,0,0
2/25/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1929.800048828125,97.45999908447266,0,0
2/26/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1951.699951171875,97.29000091552734,0,0
2/27/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1948.050048828125,98.15000153,0,0
2/28/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1948.050048828125,98.15000153,0,0
2/29/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1948.050048828125,98.15000153,0,0
3/1/2016,,,,3.5,-1.1,1.59,4.9,2.3,18.096,0,-0.3,5.927,1225,99.10079,1932.22998,98.20999908447266,0,0
3/2/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1978.3499755859373,98.34999847,0,0
3/3/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1986.449951171875,98.20999908447266,0,0
3/4/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1993.4000244140625,97.56999969482422,0,0
3/5/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1999.989990234375,97.33999633789062,0,0
3/6/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1999.989990234375,97.33999633789062,0,0
3/7/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1999.989990234375,97.33999633789062,0,0
3/8/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2001.760009765625,97.06999969482422,0,0
3/9/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1979.260009765625,97.20999908447266,0,0
3/10/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1989.260009765625,97.16999816894533,0,0
3/11/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,1989.5699462890625,96.06999969482422,0,0
3/12/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2022.189941,96.16999816894533,0,0
3/13/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2022.189941,96.16999816894533,0,0
3/14/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2022.189941,96.16999816894533,0,0
3/15/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2019.6400146484373,96.62000274658205,0,0
3/16/2016,0.38,0,0,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2015.9300537109373,96.62999725341795,0,0
3/17/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2027.219970703125,95.88999938964844,0,0
3/18/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2040.5899658203125,94.76000213623048,0,0
3/19/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2049.580078,94.98999786376952,0,0
3/20/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2049.580078,94.98999786376952,0,0
3/21/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2049.580078,94.98999786376952,0,0
3/22/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2051.600098,95.29000091552734,0,0
3/23/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2049.800048828125,95.65000153,0,0
3/24/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2036.709961,96.05000305,0,0
3/25/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2035.939941,96.13999938964844,0,0
3/26/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2035.939941,96.13999938964844,0,0
3/27/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2035.939941,96.13999938964844,0,0
3/28/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2035.939941,96.13999938964844,0,0
3/29/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2037.050048828125,95.94000244140624,0,0
3/30/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2055.010009765625,95.16000366210938,0,0
3/31/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2063.949951171875,94.83999633789062,0,0
4/1/2016,,,,3.5,-1.1,1.62,5,2.3,17.291,0,-0.3,5.927,1111,99.07903,2059.739990234375,94.58999633789062,0,0
4/2/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2072.780029296875,94.62000274658205,0,0
4/3/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2072.780029296875,94.62000274658205,0,0
4/4/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2072.780029296875,94.62000274658205,0,0
4/5/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2066.129883,94.51000213623048,0,0
4/6/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2045.1700439453125,94.62999725341795,0,0
4/7/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2066.659912109375,94.43000030517578,0,0
4/8/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2041.9100341796875,94.48000336,0,0
4/9/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2047.5999755859373,94.23999786376952,0,0
4/10/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2047.5999755859373,94.23999786376952,0,0
4/11/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2047.5999755859373,94.23999786376952,0,0
4/12/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2041.989990234375,93.94999695,0,0
4/13/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2061.719970703125,93.95999908447266,0,0
4/14/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2082.419922,94.73999786376952,0,0
4/15/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2082.780029296875,94.90000153,0,0
4/16/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2080.72998,94.69999695,0,0
4/17/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2080.72998,94.69999695,0,0
4/18/2016,,,,3.5,3.1,1.64,5.1,1.3,17.669,0,2.7,5.798,1163,99.07615,2080.72998,94.69999695,0,0
